unidade_orcamentaria;codigo_sigcon;codigo_uniao;codigo_plano_de_trabalho;codigo_siafi;sei;instrumento;titulo;proponente;concedente;esfera_concedente;objeto;situacao;tipo_de_contrapartida;data_assinatura;data_publicacao;inicio_vigencia;termino_vigencia;valor_proponente_r;valor_concedente_r;valor_total_convenio_r;fim_vigencia_inicial;inteiro_teor_do_instrumento_transferegov;inteiro_teor_do_instrumento_sigcon;ta_1;ta_2;ta_3;ta_4;ta_5;ta_6;ta_7;ta_8;ta_9;ta_10;ta_11;ta_12;ta_13;ta_16;ta_17;ta_20;ta_21;ta_22
1371;TAC 0699.07.000029-3;0;17587;9460000;2090.01.0001767/2025-77;Acordo/Ajuste;Termo de acordo Extrajudicial;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;SIER MÓVEIS;Privada;O projeto tem por objetivo a utilização de recurso financeiro advindo de Acordo Extrajudicial, celebrado pelo Ministério Público do Estado de Minas Gerais com a empresa SIER Móveis, para incremento da melhoria dos serviços públicos do Sisema, em especial reforma da Supram Zona da Mata, atual URA Zona da Mata.;VIGENTE;Sem contrapartida;26/09/2022;26/09/2022;26/09/2022;26/09/2027;0,0;680000,0;680000,0;26/09/2027;;https://drive.google.com/file/d/1WSTBomR3m_lNMC9Xt9nQt9uti7UsWIgW/view;;;;;;;;;;;;;;;;;;
1371;MB 973961/2025;973961;18696;9499191;1370.01.0036942/2024-84;Convênio de Entrada;Novo PAC - Aquisição de equipamentos e veículos;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Aquisição de equipamentos e veículos para auxiliar na estruturação da coleta seletiva no Estado de Minas Gerais, para implantação e/ou ampliação da coleta seletiva regular com participação de associações de catadores de materiais recicláveis.;VIGENTE;Contrapartida;30/04/2025;08/05/2025;30/04/2025;30/07/2027;255692,66;12784633,0;13040325,66;30/07/2027;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=973961&Usr=guest&Pwd=guest;https://drive.google.com/file/d/1eSO0CrPZZsjiLIpoi8kDIoKEszd4pAfX/view;;;;;;;;;;;;;;;;;;
1371;MB 969911/2024;969911;18340;9490307;1370.01.0016970/2024-08;Convênio de Entrada;Novo PAC - Implantação e gestão sustentável de sistemas de dessalinização de água subterrânea no estado Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Federal;Implantação de Sistemas de Dessalinização por meio do Programa Água Doce, em comunidades rurais do Estado de Minas Gerais, conforme metodologia do Programa Água Doce.;VIGENTE;Contrapartida;26/12/2024;30/12/2024;26/12/2024;24/12/2028;205000,0;11000000,0;11205000,0;24/12/2028;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=969911&Usr=guest&Pwd=guest;https://drive.google.com/file/d/1FTCaovIA-fFzDgGIJvVueWpCqDAJokMm/view;;;;;;;;;;;;;;;;;;
1371;MB 967129/2024;967129;17624;9461447;1370.01.0020556/2024-89;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Municípios de Berizal, Chapada do Norte, Comercinho e Coronel Murta / Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Berizal, Chapada do Norte, Comercinho e Coronel Murta / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;900000,0;900000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=967129&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 967128/2024;967128;17627;9461458;1370.01.0020558/2024-35;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Municípios de Ibiracatu, Jacinto, Jequitinhonha e Joaíma / Minas Gerais.;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Ibiracatu, Jacinto, Jequitinhonha e Joaíma / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;900000,0;900000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=967128&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 967127/2024;967127;17631;9461453;1370.01.0020559/2024-08;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Municípios de Josenópolis, Juvenília e Manga/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Josenópolis, Juvenília e Manga / Minas Gerais;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1200000,0;1200000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=967127&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 967108/2024;967108;17626;9461456;1370.01.0020564/2024-67;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de de Francisco Badaró-MG.;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do Município de Francisco Badaró-MG.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1350000,0;1350000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=967108&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 967107/2024;967107;17610;9461462;1370.01.0020566/2024-13;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Jordânia/ Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Jordânia/ Minas Gerais;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1050000,0;1050000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=967107&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 967106/2024;967106;17608;9461427;1370.01.0020567/2024-83;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Mamonas/ Minas Gerais.;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Mamonas/ Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1500000,0;1500000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=967106&Usr=guest&Pwd=guest;https://drive.google.com/file/d/1pu1lHpVJWPnswgISYM8oKa_KS7CfF9EG/view;;;;;;;;;;;;;;;;;;
1371;MB 967105/2024;967105;17682;9468062;1370.01.0020568/2024-56;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Porteirinha/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Porteirinha Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1650000,0;1650000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=967105&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 967104/2024;967104;17622;9461443;1370.01.0020580/2024-23;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Rubim/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Rubim / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;750000,0;750000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=967104&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966523/2024;966523;17605;9461437;1370.01.0020582/2024-66;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de São João da Ponte/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação e/ou Melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do Município de São João da Ponte/Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;750000,0;750000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966523&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966522/2024;966522;17619;9461432;1370.01.0020581/2024-93;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Santa Cruz de Salinas/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Santa Cruz de Salinas.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;900000,0;900000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966522&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966521/2024;966521;17625;9461446;1370.01.0020579/2024-50;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Rubelita/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Rubelita / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;900000,0;900000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966521&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966520/2024;966520;17630;9461451;1370.01.0020578/2024-77;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Pedras de Maria da Cruz/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Pedras de Maria da Cruz / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;750000,0;750000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966520&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966519/2024;966519;17681;9468061;1370.01.0020577/2024-07;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Pai Pedro/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Pai Pedro / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;750000,0;750000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966519&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966518/2024;966518;17670;9468052;1370.01.0020576/2024-34;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Monte Azul/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Monte Azul / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;900000,0;900000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966518&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966516/2024;966516;17669;9468051;1370.01.0020575/2024-61;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Mato Verde/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Mato Verde/ Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;900000,0;900000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966516&Usr=guest&Pwd=guest;https://drive.google.com/file/d/15Yo04VUiWWCv6I605QEGvA8P5GnYMbfS/view;;;;;;;;;;;;;;;;;;
1371;MB 966515/2024;966515;17609;9461461;1370.01.0020574/2024-88;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Itinga/ Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Itinga/Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;750000,0;750000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966515&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966514/2024;966514;17607;9461460;1370.01.0020573/2024-18;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de São João da Ponte/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Itaobim/Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;900000,0;900000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966514&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966513/2024;966513;17623;9461445;1370.01.0020572/2024-45;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Espinosa / Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Espinosa / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;750000,0;750000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966513&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966512/2024;966512;17615;9461440;1370.01.0020571/2024-72;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Catuti / Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Catuti / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;750000,0;750000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966512&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966511/2024;966511;17606;9461439;1370.01.0020570/2024-02;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Municípios de Araçuaí e Águas Vermelhas;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Araçuaí e Águas Vermelhas / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1500000,0;1500000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966511&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966510/2024;966510;17612;9461430;1370.01.0020569/2024-29;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de São João do Paraíso/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de São João do Paraíso Minas Gerais / Minas Gerais.;VENCIDO;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2024;0,0;1050000,0;1050000,0;30/08/2024;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966510&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966509/2024;966509;17617;9461463;1370.01.0020565/2024-40;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Município de Janaúba/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Revitalização para ampliação, implantação e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do Município de Janaúba;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1350000,0;1350000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966509&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966491/2024;966491;17646;9461454;1370.01.0020563/2024-94;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Municípios de Serranópolis de Minas, Varzelândia, Verdelândia e Taiobeiras/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Serranópolis de Minas, Varzelândia, Verdelândia e Taiobeiras / Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;750000,0;750000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966491&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966490/2024;966490;17628;9461449;1370.01.0020562/2024-24;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Municípios de Riacho dos Machados, Salinas e São João das Missões/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Riacho dos Machados, Salinas e São João das Missões / Minas Gerais;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1200000,0;1200000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966490&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966489/2024;966489;17679;9468059;1370.01.0020561/2024-51;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Municípios de Ninheira, Novo Cruzeiro, Padre Carvalho e Ponto dos Volantes/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Ninheira, Novo Cruzeiro, Padre Carvalho e Ponto dos Volantes/ Minas Gerais.;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1200000,0;1200000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966489&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1371;MB 966488/2024;966488;17668;9468050;1370.01.0020560/2024-78;Convênio de Entrada;Novo PAC - Abastecimento de Água Rural - Municípios de Matias Cardoso, Miravânia e Montalvânia/Minas Gerais;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;Ministério das Cidades;Federal;Implantação, Ampliação, e/ou melhorias dos sistemas simplificados de abastecimento de água em comunidades rurais do(s) Município(s) de Matias Cardoso, Miravânia e Montalvânia / Minas Gerais;VIGENTE;Sem contrapartida;30/08/2024;04/09/2024;30/08/2024;30/08/2026;0,0;1350000,0;1350000,0;30/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=966488&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
